candidate_count,case_id,expected_domain,fusion_seconds,ground_truth_used_in_inference,mean_matched_boundary_f1_at_025,mean_matched_iou_at_025,object_category,object_iou,object_precision,object_recall,oversegmentation_ratio,part_f1_at_025,part_f1_at_050,part_precision_at_025,part_precision_at_050,part_recall_at_025,part_recall_at_050,predicted_part_count,semantic_part_recall_at_025,variant
15,blender,device,0.185706400021445,False,0.6693534820102839,0.7660577297210693,blender,0.9099141570503799,0.9993122420907841,0.910484330885511,0.2857142857142857,0.22222222222222224,0.22222222222222224,0.5,0.5,0.14285714285714285,0.14285714285714285,2.0,0.14285714285714285,A1_cross_source_consensus
15,blender,device,0.2731128999730572,False,0.6100893642111396,0.5111017599701881,blender,0.9300044990580097,0.9983322768571342,0.9314515845132401,1.0,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.5714285714285714,0.14285714285714285,7.0,0.42857142857142855,A2_consensus_hierarchy
15,blender,device,0.29655840003397316,False,0.6139094248936663,0.49419525265693665,blender,0.9300044990580097,0.9983322768571342,0.9314515845132401,1.1428571428571428,0.5333333333333333,0.13333333333333333,0.5,0.125,0.5714285714285714,0.14285714285714285,8.0,0.42857142857142855,A3_full_fusion
28,microwave_oven,device,0.6744959999923594,False,0.0,0.0,microwave_oven,0.7732100240660595,0.9951835880115284,0.7761143383180522,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,A0_independent_max
28,microwave_oven,device,0.6701903999783099,False,0.2763691894000382,0.6203024983406067,microwave_oven,0.7742257240689108,0.9951813449210515,0.7771390558487853,1.2,0.1818181818181818,0.1818181818181818,0.16666666666666666,0.16666666666666666,0.2,0.2,6.0,0.0,A1_cross_source_consensus
28,microwave_oven,device,0.872164900007192,False,0.017571802908082003,0.4743174612522125,microwave_oven,0.8165067319789073,0.9949889912745657,0.8198781762043791,2.2,0.12500000000000003,0.0,0.09090909090909091,0.0,0.2,0.0,11.0,0.0,A2_consensus_hierarchy
28,microwave_oven,device,0.9363537000026554,False,0.012932256905711748,0.4485812485218048,microwave_oven,0.8174536256323778,0.9949947667007408,0.820828979683715,3.4,0.0909090909090909,0.0,0.058823529411764705,0.0,0.2,0.0,17.0,0.0,A3_full_fusion
6,kettle,device,0.01611399999819696,False,0.42192392196570144,0.6348100304603577,kettle,0.9443073669369052,0.9953927324069257,0.9484528782836508,0.2,0.33333333333333337,0.33333333333333337,1.0,1.0,0.2,0.2,1.0,0.2,A0_independent_max
6,kettle,device,0.015689799969550222,False,0.42192392196570144,0.6348100304603577,kettle,0.9443073669369052,0.9953927324069257,0.9484528782836508,0.2,0.33333333333333337,0.33333333333333337,1.0,1.0,0.2,0.2,1.0,0.2,A1_cross_source_consensus
6,kettle,device,0.028954399982467294,False,0.6140252473480164,0.5566152930259705,kettle,0.9443073669369052,0.9953927324069257,0.9484528782836508,1.0,0.4000000000000001,0.20000000000000004,0.4,0.2,0.4,0.2,5.0,0.4,A2_consensus_hierarchy
6,kettle,device,0.028976300032809377,False,0.5807971765805873,0.49359163641929626,kettle,0.9443073669369052,0.9953927324069257,0.9484528782836508,1.0,0.8000000000000002,0.20000000000000004,0.8,0.2,0.8,0.2,5.0,0.4,A3_full_fusion
3,mouse_computer_equipment,device,0.020296999951824546,False,0.7113248662449384,0.8986178040504456,mouse_(computer_equipment),0.943295574288725,0.9823281971560514,0.959579267067152,0.2,0.33333333333333337,0.33333333333333337,1.0,1.0,0.2,0.2,1.0,0.2,A0_independent_max
3,mouse_computer_equipment,device,0.019795000029262155,False,0.7113248662449384,0.8986178040504456,mouse_(computer_equipment),0.943295574288725,0.9823281971560514,0.959579267067152,0.2,0.33333333333333337,0.33333333333333337,1.0,1.0,0.2,0.2,1.0,0.2,A1_cross_source_consensus
3,mouse_computer_equipment,device,0.02615790005074814,False,0.6647368156340288,0.8910530209541321,mouse_(computer_equipment),0.943295574288725,0.9823281971560514,0.959579267067152,0.6,0.25,0.25,0.3333333333333333,0.3333333333333333,0.2,0.2,3.0,0.2,A2_consensus_hierarchy
3,mouse_computer_equipment,device,0.025491400039754808,False,0.6647368156340288,0.8910530209541321,mouse_(computer_equipment),0.943295574288725,0.9823281971560514,0.959579267067152,0.6,0.25,0.25,0.3333333333333333,0.3333333333333333,0.2,0.2,3.0,0.2,A3_full_fusion
32,chair,furniture,0.7558160000480711,False,0.0878844946641557,0.269021213054657,chair,0.815213540641606,0.9276560006718737,0.8705594291689217,1.4285714285714286,0.11764705882352941,0.0,0.1,0.0,0.14285714285714285,0.0,10.0,0.0,A0_independent_max
32,chair,furniture,0.8167844000272453,False,0.30400980178966835,0.5253809690475464,chair,0.8197313033557575,0.9274844625459725,0.8758663086712309,1.4285714285714286,0.11764705882352941,0.11764705882352941,0.1,0.1,0.14285714285714285,0.14285714285714285,10.0,0.0,A1_cross_source_consensus
32,chair,furniture,0.9378632000298239,False,0.642759063330459,0.6287845075130463,chair,0.8568552328081629,0.9245305900776681,0.9212952989454547,2.857142857142857,0.14814814814814817,0.07407407407407408,0.1,0.05,0.2857142857142857,0.14285714285714285,20.0,0.0,A2_consensus_hierarchy
32,chair,furniture,1.0040247999713756,False,0.6828125368886855,0.7096256017684937,chair,0.8566988545291059,0.9245178540351543,0.9211271601889459,3.142857142857143,0.13793103448275862,0.13793103448275862,0.09090909090909091,0.09090909090909091,0.2857142857142857,0.2857142857142857,22.0,0.0,A3_full_fusion
34,bench,furniture,0.4028425999567844,False,0.0,0.0,bench,0.8110893546385606,0.9945459395903526,0.8147131907178529,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,A0_independent_max
34,bench,furniture,0.4187030000030063,False,0.5374078408691689,0.37916214019060135,bench,0.8193319267503101,0.9938557418043996,0.8235032254409181,3.2,0.38095238095238093,0.09523809523809523,0.25,0.0625,0.8,0.2,16.0,0.6,A1_cross_source_consensus
34,bench,furniture,0.6393431999604218,False,0.5410360116984538,0.5235622723897299,bench,0.8340648142947694,0.9896797288548688,0.8413827712081846,4.4,0.22222222222222218,0.14814814814814814,0.13636363636363635,0.09090909090909091,0.6,0.4,22.0,0.6,A2_consensus_hierarchy
34,bench,furniture,0.6847326999995857,False,0.6050430746428299,0.5318419992923736,bench,0.8336757129788634,0.9898151676829269,0.8408890399760419,5.0,0.33333333333333337,0.13333333333333333,0.2,0.08,1.0,0.4,25.0,1.0,A3_full_fusion
13,stool,furniture,0.04076070000883192,False,0.0,0.0,stool,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,A0_independent_max
13,stool,furniture,0.04719179996754974,False,0.0,0.0,stool,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,A1_cross_source_consensus
