case_count,ci95_high_fusion_seconds,ci95_high_mean_matched_boundary_f1_at_025,ci95_high_mean_matched_iou_at_025,ci95_high_object_iou,ci95_high_object_precision,ci95_high_object_recall,ci95_high_oversegmentation_ratio,ci95_high_part_f1_at_025,ci95_high_part_f1_at_050,ci95_high_part_precision_at_025,ci95_high_part_precision_at_050,ci95_high_part_recall_at_025,ci95_high_part_recall_at_050,ci95_high_predicted_part_count,ci95_high_semantic_part_recall_at_025,ci95_low_fusion_seconds,ci95_low_mean_matched_boundary_f1_at_025,ci95_low_mean_matched_iou_at_025,ci95_low_object_iou,ci95_low_object_precision,ci95_low_object_recall,ci95_low_oversegmentation_ratio,ci95_low_part_f1_at_025,ci95_low_part_f1_at_050,ci95_low_part_precision_at_025,ci95_low_part_precision_at_050,ci95_low_part_recall_at_025,ci95_low_part_recall_at_050,ci95_low_predicted_part_count,ci95_low_semantic_part_recall_at_025,mean_fusion_seconds,mean_mean_matched_boundary_f1_at_025,mean_mean_matched_iou_at_025,mean_object_iou,mean_object_precision,mean_object_recall,mean_oversegmentation_ratio,mean_part_f1_at_025,mean_part_f1_at_050,mean_part_precision_at_025,mean_part_precision_at_050,mean_part_recall_at_025,mean_part_recall_at_050,mean_predicted_part_count,mean_semantic_part_recall_at_025,variant
65,0.11631962596161219,0.2942100936514481,0.327542945261185,0.7431286342492314,0.9313084907889293,0.8045577164679144,0.9107386159592039,0.21614615776380483,0.1452997557997558,0.43333974358974353,0.27435897435897433,0.1835192307692307,0.10589743589743589,2.523076923076923,0.10952655677655672,0.04997056003368926,0.15291857039447562,0.18766494038586434,0.6200142418515574,0.8007099462631247,0.6892711018596157,0.328388080873375,0.12120828028180969,0.05921855921855922,0.23128205128205132,0.10897435897435899,0.09413736263736264,0.04245421245421245,1.4,0.04641025641025641,0.0797848769212858,0.2216919964588173,0.2569926883165653,0.6824765400461479,0.8697657142915266,0.7502439852149206,0.5564023558141205,0.16840447134564782,0.09997557997557997,0.33,0.18846153846153846,0.1365934065934066,0.07296703296703297,1.9230769230769231,0.0763003663003663,A0_independent_max
65,0.11931367762082323,0.38634120066980343,0.4145965228965267,0.7461827699087015,0.9311743177395136,0.8084245114795835,1.0234805247542804,0.28276763432645785,0.19102887635240573,0.5146217948717948,0.335514423076923,0.2453088898281206,0.14751007326007326,3.076923076923077,0.14261228515074667,0.05142090865384,0.23136041613154176,0.268858033633576,0.6206332673375043,0.7994511355169133,0.6926894609744755,0.41067174266156165,0.17771504639151697,0.09398509497038908,0.3128141025641026,0.1612179487179487,0.145980135249366,0.07336996336996338,1.7538461538461538,0.06311263736263736,0.08171862769657029,0.3069326495739292,0.3421223574341871,0.6851381316254391,0.8694913486927482,0.7534903585163839,0.6531535533345489,0.22845442139559785,0.14105404399522048,0.4117948717948718,0.2448076923076923,0.19462665539588614,0.1093040293040293,2.353846153846154,0.1005607213299521,A1_cross_source_consensus
65,0.15856690661399617,0.558761998516332,0.505150057705358,0.7999852928687351,0.9264611983183478,0.8728120421064414,2.4616394033944937,0.33400111704909274,0.18330457768352507,0.3880762929880576,0.2247001601339836,0.38686612080729726,0.20142544710191768,7.630769230769231,0.21008572837418987,0.0715637868108192,0.4145048024424598,0.39428520699819697,0.6681903240201515,0.7952630869789964,0.7545987421456356,1.2349921436030031,0.24084186200663937,0.10007942934258726,0.25233095825742885,0.11047234628116981,0.28223290598290596,0.1132381863988199,4.984615384615385,0.11791154923507864,0.1106054538457941,0.4871913758509745,0.45037796760216736,0.736883221455299,0.8643747991621767,0.8181537566315287,1.7651645865446772,0.28700375213330676,0.14059006490585438,0.31899172722702135,0.16409162732692142,0.3332460400333704,0.15584721462549517,6.184615384615385,0.16311454759418562,A2_consensus_hierarchy
65,0.1671799862314947,0.5611777859812702,0.503298638527592,0.7994959311984791,0.9258842188530572,0.8702051148386326,2.645584518422753,0.3870471225355841,0.20476910541565713,0.4263144387035789,0.24108925314881194,0.47811276305393946,0.23167436974789912,8.461538461538462,0.239039414582401,0.07395655069081561,0.42448102608712035,0.3948456513276085,0.6680065975651185,0.795349132097037,0.7583663953619607,1.3782157732915652,0.2773724484769578,0.11873397828225415,0.28388250713590074,0.12756678395134277,0.34451935922297916,0.13928382891618185,5.476923076923077,0.12360299504417151,0.11629829538377146,0.4938626369792244,0.44951049985029756,0.7367634674404908,0.8644043671311825,0.8180043088454046,1.9250842822336036,0.33192112279114927,0.16060997240307587,0.35251826353636306,0.18112332639708206,0.4098507174072785,0.1849864087646893,6.846153846153846,0.1781807634296322,A3_full_fusion
